user_id,proficiency,language
1528,native_or_bilingual,Turkish
1528,professional_working,English
1532,limited_working,English
1534,professional_working,English
1537,,French
1537,,English
1537,,German
1539,native_or_bilingual,Turkish
1539,limited_working,English
1542,professional_working,English
1542,limited_working,German
1543,full_professional,English
1543,native_or_bilingual,Turkish
1544,native_or_bilingual,Turkish
1544,professional_working,English
1546,professional_working,English
1546,professional_working,Arabic
1547,,French
1547,,English
1547,,German
1548,professional_working,English
1548,limited_working,German
1549,native_or_bilingual,Turkish
1549,professional_working,English
1550,full_professional,English
1550,native_or_bilingual,Turkish
1551,limited_working,English
1551,elementary,Other
1552,native_or_bilingual,Turkish
1552,professional_working,English
1553,full_professional,English
1553,native_or_bilingual,Turkish
1555,native_or_bilingual,Turkish
1555,professional_working,English
1556,,English
1557,,English
1559,native_or_bilingual,Turkish
1559,professional_working,English
1559,elementary,Bulgarian
1559,elementary,Russian
1560,native_or_bilingual,Turkish
1560,limited_working,English
1561,native_or_bilingual,Turkish
1561,full_professional,English
1562,native_or_bilingual,Turkish
1562,professional_working,English
1563,native_or_bilingual,Turkish
1563,professional_working,English
1564,,English
1565,professional_working,English
1565,native_or_bilingual,Turkish
1566,professional_working,English
1566,full_professional,Turkish
1566,elementary,Chinese
1567,native_or_bilingual,Turkish
1567,full_professional,English
1568,native_or_bilingual,Turkish
1568,limited_working,English
1569,professional_working,English
1569,limited_working,German
1571,native_or_bilingual,Turkish
1571,professional_working,English
1573,professional_working,English
1573,native_or_bilingual,Turkish
1577,full_professional,English
1580,,English
1582,full_professional,English
1582,limited_working,German
1582,native_or_bilingual,Turkish
1583,native_or_bilingual,Turkish
1583,professional_working,English
1584,limited_working,English
1586,full_professional,English
1586,limited_working,German
1587,native_or_bilingual,Turkish
1587,professional_working,English
1588,full_professional,English
1588,elementary,German
1590,limited_working,English
1590,elementary,Other
1592,,English
1592,elementary,German
1593,,English
1596,native_or_bilingual,Turkish
1596,professional_working,English
1597,professional_working,English
1598,full_professional,English
1598,elementary,Spanish
1598,native_or_bilingual,Turkish
1601,limited_working,English
1604,native_or_bilingual,Turkish
1604,professional_working,English
1607,professional_working,English
1607,native_or_bilingual,Turkish
1608,professional_working,English
1609,full_professional,English
1610,limited_working,English
1610,native_or_bilingual,Turkish
1612,professional_working,English
1614,native_or_bilingual,Turkish
1614,professional_working,English
1616,,Turkish
1616,,English
1619,professional_working,English
1619,native_or_bilingual,Turkish
1621,native_or_bilingual,Turkish
1621,native_or_bilingual,Other
1621,professional_working,English
1624,professional_working,English
1624,native_or_bilingual,Turkish
1627,full_professional,English
1636,native_or_bilingual,Turkish
1636,limited_working,English
1645,professional_working,English
1646,,English
1649,,Turkish
1649,,English
1650,professional_working,English
1650,limited_working,French
1650,native_or_bilingual,Turkish
1651,native_or_bilingual,English
1653,full_professional,English
1653,limited_working,Spanish
1654,,Turkish
1654,,English
1655,native_or_bilingual,Turkish
1655,professional_working,English
1664,native_or_bilingual,Turkish
1664,professional_working,English
1664,elementary,German
1666,native_or_bilingual,Turkish
1666,professional_working,English
1667,professional_working,English
1669,limited_working,English
1669,limited_working,German
1673,native_or_bilingual,Turkish
1673,professional_working,English
1674,native_or_bilingual,Turkish
1674,limited_working,English
1675,professional_working,English
1675,native_or_bilingual,Turkish
1679,limited_working,English
1680,professional_working,English
1680,native_or_bilingual,Turkish
1681,native_or_bilingual,Turkish
1681,professional_working,English
1683,,English
1683,,Russian
1685,professional_working,English
1687,native_or_bilingual,Turkish
1687,professional_working,English
1688,,English
1688,,Turkish
1693,limited_working,English
1693,native_or_bilingual,Turkish
1696,limited_working,English
1699,professional_working,English
1701,professional_working,English
1701,native_or_bilingual,Turkish
1704,limited_working,English
1704,native_or_bilingual,Turkish
1709,professional_working,English
1712,native_or_bilingual,Turkish
1712,full_professional,English
1714,limited_working,English
1716,full_professional,English
1716,native_or_bilingual,Turkish
1717,native_or_bilingual,Turkish
1717,professional_working,English
1719,professional_working,English
1719,limited_working,German
1719,native_or_bilingual,Turkish
1725,elementary,Spanish
1725,limited_working,English
1726,professional_working,English
1727,,English
1728,,English
1729,,English
1732,professional_working,English
1733,full_professional,English
1737,,English
1739,limited_working,English
1740,professional_working,English
1740,elementary,Other
1742,,Turkish
1742,,English
1743,,English
1746,professional_working,English
1746,native_or_bilingual,Turkish
1749,limited_working,English
1750,professional_working,English
1750,elementary,German
1760,professional_working,English
1760,native_or_bilingual,Turkish
1767,,English
1768,full_professional,English
1768,limited_working,German
1770,native_or_bilingual,Turkish
1770,professional_working,English
1772,,Turkish
1772,full_professional,English
1772,elementary,Spanish
1774,native_or_bilingual,Turkish
1774,full_professional,English
1775,native_or_bilingual,Turkish
1775,professional_working,English
1778,native_or_bilingual,Turkish
1778,professional_working,English
1779,,English
1780,native_or_bilingual,Turkish
1780,professional_working,English
1781,,Turkish
1781,,English
1783,native_or_bilingual,Turkish
1783,professional_working,English
1784,,English
1785,native_or_bilingual,Turkish
1785,limited_working,English
1786,native_or_bilingual,Turkish
1786,limited_working,English
1788,native_or_bilingual,Turkish
1788,full_professional,English
1790,native_or_bilingual,Turkish
1790,professional_working,English
1791,native_or_bilingual,Turkish
1791,professional_working,English
1791,elementary,German
1791,limited_working,Bulgarian
1793,native_or_bilingual,English
1794,native_or_bilingual,Turkish
1794,full_professional,English
1797,native_or_bilingual,Turkish
1797,professional_working,English
1797,elementary,German
1799,professional_working,English
1800,professional_working,English
1800,native_or_bilingual,Turkish
1801,,English
1802,,English
1803,,English
1805,,English
1806,limited_working,English
1807,professional_working,English
1808,professional_working,English
1808,native_or_bilingual,Turkish
1809,native_or_bilingual,Turkish
1809,professional_working,English
1810,professional_working,English
1811,professional_working,English
1811,limited_working,German
1812,,English
1813,native_or_bilingual,Turkish
1813,full_professional,English
1813,professional_working,Bulgarian
1813,professional_working,German
1816,native_or_bilingual,Turkish
1816,professional_working,English
1816,elementary,German
1818,professional_working,English
1818,native_or_bilingual,Turkish
1826,,English
1828,native_or_bilingual,Turkish
1828,professional_working,English
1830,professional_working,English
1831,limited_working,English
1834,full_professional,English
1834,native_or_bilingual,Turkish
1835,full_professional,English
1836,,English
1840,,Turkish
1840,,English
1841,,English
1842,professional_working,English
1842,limited_working,German
1844,native_or_bilingual,Turkish
1844,professional_working,English
1846,professional_working,English
