user_id,company_count,working_time
2163,4,0.75
2164,3,0.333333333
2165,3,3.666666667
2166,2,1
2167,2,3
2168,1,1
2169,4,1.5
2170,3,0.333333333
2171,4,0.75
2172,3,1.333333333
2173,2,0.5
2174,1,1
2175,6,0.666666667
2176,4,0.75
2177,3,1.333333333
2178,2,3
2179,2,0.5
2180,4,1.75
2181,2,1
2182,2,1.5
2183,3,0.666666667
2185,2,0.5
2187,2,3.5
2188,2,1.5
2189,1,1
2190,1,1
2191,4,0.5
2192,1,1
2193,4,1
2194,1,1
2195,3,0.333333333
2196,2,0.5
2197,1,1
2198,2,0.5
2199,5,1.6
2200,1,1
2201,3,1.666666667
2202,1,1
2203,2,0.5
2204,3,2.333333333
2205,6,0.833333333
2206,1,2
2207,1,1
2208,4,2
2209,2,2
2210,3,1
2211,4,1.25
2213,2,0.5
2214,1,1
2215,1,4
2216,2,0.5
2217,5,1.8
2218,4,2
2219,4,1.5
2220,3,1.666666667
2221,2,0.5
2222,2,3.5
2223,3,0.333333333
2224,1,1
2225,1,1
2226,2,1.5
2227,1,1
2229,2,3
2230,4,1.75
2231,2,0.5
2232,5,1.2
2233,2,2
2235,4,1
2238,1,1
2239,2,0.5
2242,2,1
2243,1,1
2244,3,1.333333333
2245,6,1.666666667
2246,4,1
2247,5,1.2
2248,2,3
2249,3,2
2250,4,1.75
2251,1,1
2252,3,2.666666667
2253,6,2.333333333
2255,1,3
2256,2,0.5
2257,3,2.333333333
2258,5,1.8
2259,2,1.5
2260,6,2.833333333
2261,2,0.5
2262,2,3
2263,5,1.6
2264,2,1
2265,2,0.5
2266,3,2.333333333
2267,2,0.5
2268,4,1.25
2269,4,1
2270,2,0.5
2271,4,0.75
2272,3,4.666666667
2273,4,2.25
2275,5,2.2
2276,3,2
2277,10,1.7
2278,3,6
2279,4,0.5
2280,1,1
2281,3,1.333333333
2282,5,2
2283,5,2.6
2284,3,3.666666667
2285,8,1.25
2286,1,1
2287,1,1
2288,1,1
2290,3,1.666666667
2291,1,1
2292,3,1.666666667
2293,3,1.333333333
2296,2,1
2297,2,6
2298,3,0.666666667
2300,2,0.5
2301,4,0.75
2302,4,0.75
2303,1,1
2304,4,1.25
2307,2,1
2308,3,0.333333333
2309,2,1
2310,3,0.333333333
2312,3,1.333333333
2313,2,0.5
2314,1,1
2315,1,1
2316,1,1
2317,2,0.5
2318,6,1.166666667
2321,1,1
2322,1,1
2323,2,1.5
2324,1,1
2325,1,1
2326,4,1.75
2327,2,0.5
2328,1,1
2329,3,1
2330,2,0.5
2331,5,1
2332,3,0.666666667
2333,1,1
2334,5,0.8
2335,1,1
2336,2,2
2337,5,0.8
2338,4,0.75
2339,3,1
2341,3,1
2342,2,1
2343,4,0.75
2345,1,1
2346,2,7.5
2347,4,0.75
2348,1,1
2349,1,1
2350,3,1.666666667
2351,1,1
2352,1,1
2353,1,1
2355,3,7
2356,1,1
2357,4,0.5
2358,2,2.5
2359,6,1.5
2361,2,3.5
2362,4,1.75
2363,4,1.5
2364,4,2
2365,4,1
2366,7,0.714285714
2367,5,1.2
2368,3,0.666666667
2369,2,2.5
2370,1,1
2371,2,1
2372,3,0.666666667
2373,2,1
2374,1,1
2375,3,2.666666667
2376,3,7
2377,3,2.666666667
2378,1,1
2379,2,0.5
2380,2,2
2381,2,3.5
2382,5,1.6
2383,1,1
2384,1,1
2385,1,25
2386,4,0.5
2387,2,3.5
2388,4,0.5
2389,2,2.5
2390,6,3.5
2391,2,1.5
2393,1,3
2394,1,6
2395,4,3.75
2396,4,1.75
2399,4,0.5
2400,1,6
2401,1,1
2403,4,4
2404,3,7
2405,4,4
2406,1,5
2407,2,6
2409,4,3.5
2410,4,4
2411,2,0.5
2413,5,0.6
2414,2,4
2415,3,0.666666667
2416,3,0.333333333
2417,3,1.666666667
2418,5,1.2
2419,4,0.5
2420,2,2.5
2421,1,1
2422,1,7
2424,2,0.5
2425,1,1
2426,6,1.5
2427,1,1
2428,2,0.5
2429,3,2
2430,1,1
2431,2,0.5
2433,4,2.25
2434,2,5.5
2435,1,1
2436,4,1.25
2437,1,1
2438,1,1
2439,2,0.5
2440,4,0.75
2442,1,1
2443,1,2
2444,6,0.666666667
2445,2,2
2446,4,1.25
2447,3,1
2448,6,0.833333333
2449,6,0.333333333
2452,5,1.6
2453,2,1
2454,2,2
2455,4,1.25
2456,1,1
2458,1,1
2459,1,1
2460,1,1
2462,1,1
2463,1,3
2464,2,0.5
2465,1,2
2466,1,5
2467,2,0.5
2469,3,0.333333333
2470,1,1
2471,4,0.25
2472,3,0.666666667
2473,2,1
2474,3,2
2475,4,0.5
2476,2,0.5
2477,1,1
2478,3,0.666666667
2479,2,0.5
2480,1,1
2481,1,1
2482,2,0.5
2483,2,0.5
2484,3,1.333333333
2485,4,0.5
2486,4,1.75
2487,2,0.5
2488,1,1
2489,3,2.333333333
2490,1,1
2491,4,1
2493,4,0.5
2494,2,2
2495,8,0.625
2496,3,0.333333333
2498,1,1
2499,1,1
2500,5,2.2
2502,3,4.666666667
2503,2,1.5
2506,4,1.25
2507,3,2.666666667
2508,3,2.666666667
2509,2,2.5
2510,1,1
2511,5,1.8
2512,1,1
2513,1,1
2514,3,1
2515,2,1
2516,1,1
2517,3,2
2518,1,1
2519,3,1
2520,2,0.5
2521,1,1
2522,2,1
2523,2,0.5
2524,1,1
2526,2,0.5
2527,4,1
2528,1,1
2529,3,1
2530,1,1
2531,3,2
2533,2,1.5
2535,2,2
2536,1,1
2537,1,1
2538,2,0.5
2539,1,1
2540,1,1
2541,4,2.25
2542,4,1
2543,3,1
2544,4,1.5
2545,1,1
2546,2,0.5
2547,1,1
2548,4,0.25
2549,1,1
2550,3,2
2551,3,0.666666667
2552,1,1
2553,2,4.5
2554,2,0.5
2555,3,0.666666667
2556,5,1.4
2558,4,1
2559,1,1
2560,1,1
2561,4,3.25
2562,3,2
2563,6,1.333333333
2564,3,1.333333333
2565,1,8
2566,3,0.333333333
2567,1,1
2570,6,1.833333333
2571,3,0.333333333
2572,4,3
2573,4,1.25
2574,3,1.333333333
2575,4,1.25
2576,4,1.25
2577,4,1.75
2578,1,1
2579,6,1.166666667
2580,5,0.6
2581,2,5.5
2582,4,1.25
2583,2,2.5
2584,3,0.666666667
2585,5,1.8
2586,2,4
2587,3,2
2588,4,1.25
2589,5,1.4
2590,3,1.666666667
2591,3,2
2592,7,1.571428571
2593,3,1
2595,3,1.666666667
2596,3,1.333333333
2597,4,2
2598,4,3.25
2599,4,1.25
2600,3,4
2601,2,2
2602,2,7
2603,2,4.5
2604,2,0.5
2605,3,1.666666667
2606,6,1.333333333
2607,2,4
2608,2,0.5
2609,4,1.75
2610,2,2
2611,3,1.333333333
2612,4,0.25
2613,5,2.4
2614,3,1.333333333
2615,7,0.857142857
2616,4,1.75
2617,3,3.333333333
2618,1,1
2619,6,1.166666667
2620,8,0.875
2621,3,1.333333333
2622,4,1.75
2623,3,1.333333333
2624,6,1.166666667
2625,4,1
2626,5,1.2
2627,1,7
2628,4,1.25
2629,3,2.333333333
2630,3,2
2631,1,1
2632,4,1.25
2633,4,1.75
2634,4,1.75
2635,2,3
2636,3,2
2637,6,1.166666667
2638,5,1.4
2639,2,2.5
2640,4,1
2641,1,1
2642,5,1.6
2643,2,3.5
2644,1,1
2645,4,1.25
2646,5,1
2647,2,2.5
2648,4,2.25
2649,5,2
2650,3,1.333333333
2651,2,3
2652,2,2
2653,1,3
2654,2,4.5
2655,4,2.5
2656,4,2.5
2657,2,2.5
2658,1,1
2659,1,3
2660,3,3
2661,3,1.666666667
2662,3,5.666666667
2663,3,4.666666667
2664,2,1.5
2665,5,0.4
2666,2,0.5
2667,1,1
2668,9,0.444444444
2669,1,1
2670,1,1
2671,5,1.6
2672,2,1.5
2673,1,6
2674,4,2
2675,2,2
2676,6,1.666666667
2677,6,1.333333333
2678,2,0.5
2679,6,0.833333333
2680,3,3.666666667
2681,4,0.75
2682,6,1.833333333
2683,2,1.5
2684,2,0.5
2685,2,4
2686,3,1.333333333
2687,2,2
2688,1,1
2689,2,1
2690,10,1.7
2691,4,1.75
2693,3,0.333333333
2694,1,8
2695,4,3.25
2696,3,2.666666667
2697,2,4.5
2698,3,1
2699,4,2.5
2700,9,1
2701,3,3.333333333
2702,2,4.5
2703,2,4.5
2704,2,5
2705,4,2.5
2706,6,1.833333333
2707,3,1.333333333
2708,6,1.166666667
2709,7,1.857142857
2710,2,1.5
2711,1,1
2712,1,1
2713,2,5.5
2714,1,5
2715,9,0.444444444
2716,5,1.4
2720,4,0.75
2721,2,3.5
2722,2,1
2723,3,0.333333333
2724,2,0.5
2725,1,5
2726,2,6
2727,5,0.8
2728,1,1
2729,2,0.5
2730,2,1
2731,1,1
2732,2,2
2733,3,1
2734,2,0.5
2735,2,0.5
2736,5,2.4
2737,1,1
2738,4,2.25
2740,3,0.333333333
2741,1,1
2742,5,1
2743,3,1.333333333
2744,1,1
2745,2,1.5
2746,2,4
2748,3,0.666666667
2749,3,1
2750,1,8
2751,1,1
2752,5,2.4
2753,3,1.333333333
2754,1,1
2755,3,0.333333333
2756,3,1.666666667
2757,2,0.5
2758,3,2
2759,2,1
2760,1,1
2761,6,1.5
2762,2,1.5
2763,2,1
2764,1,1
2765,2,0.5
2766,1,4
2767,3,0.666666667
2768,2,2.5
2769,2,0.5
2770,1,1
2771,3,1
2772,3,1.333333333
2773,2,7.5
2774,4,0.75
2775,2,1
2776,1,1
2777,4,1.5
2778,4,1.25
2780,3,1
2781,3,0.333333333
2782,5,2.2
2783,1,1
2784,2,0.5
2786,2,0.5
2787,3,0.333333333
2790,4,1.25
2792,2,2.5
2793,2,0.5
2794,2,0.5
2795,6,0.833333333
2796,2,0.5
2797,1,1
2798,7,0.714285714
2800,3,0.666666667
2801,1,1
2802,2,2
2803,2,3
2804,3,1.666666667
2805,4,1.25
2806,2,1.5
2810,1,1
2811,2,1.5
2812,1,1
2813,4,2
2814,5,1.8
2815,1,1
2816,3,2
2817,2,1
2818,1,1
2819,4,0.5
2820,5,1.6
2824,1,1
2825,1,1
2826,5,1
2827,2,2
2828,1,1
2829,1,1
2830,1,1
2831,2,2
2832,1,1
2833,5,3
2834,3,2.333333333
2835,9,0.777777778
2836,2,2
2837,5,2.6
2838,2,3.5
2839,4,1.75
2840,1,1
2841,2,6
2842,2,3
2844,1,1
2845,7,1.571428571
2846,2,1
2847,1,1
2848,5,1.2
2849,5,2.6
2850,3,2.333333333
2851,5,1.8
2852,3,2
2853,1,1
2854,5,2.4
2855,2,2
2856,3,2
2857,7,1.714285714
2858,2,0.5
2859,4,0.75
2860,3,1.666666667
2861,4,2
2862,3,1.333333333
2863,3,2.666666667
2864,3,2.666666667
2865,2,3
2866,6,1.166666667
2867,5,2.4
2868,3,2.333333333
2869,5,1.6
2870,5,1
2871,4,0.5
2872,1,4
2873,3,1.333333333
2874,2,1
2875,5,1.6
2876,4,3
2877,3,1.666666667
2878,4,2.75
2879,1,4
2880,5,1.2
2881,4,1.5
2882,1,1
2883,5,4.4
2884,4,0.75
2885,8,0.625
2886,2,5.5
2887,4,6.25
2888,5,1.8
2889,2,0.5
2890,4,1
2891,5,1.8
2892,3,1.666666667
2893,2,2
2894,6,0.833333333
2895,1,8
2897,5,2.4
2898,4,1
2899,1,1
2900,6,1.166666667
2901,1,1
2902,5,1.8
2903,1,1
2904,1,1
2905,5,1.8
2906,6,1.166666667
2907,5,2.6
2908,4,3.5
2909,2,2
2910,2,3.5
2911,6,1.833333333
2912,5,4.2
2913,5,2.6
2914,1,1
2916,5,2.2
2917,8,0.625
2918,4,1.75
2920,6,1.333333333
2921,4,0.75
2922,4,1
2923,4,0.5
2924,4,0.75
2925,2,5
2926,5,2
2927,4,1.25
2928,4,1.25
2929,4,2
2930,2,0.5
2931,3,0.666666667
2932,4,1
2933,4,0.75
2934,1,1
2935,1,1
2936,2,2
2937,3,4.666666667
2938,4,2
2939,3,1
2940,1,1
2941,6,0.833333333
2942,5,1.6
2943,3,1.333333333
2944,2,3.5
2945,6,1.5
2946,5,1.2
2947,1,1
2948,4,0.75
2949,3,1
2950,3,1
2951,3,0.666666667
2952,1,1
2953,3,1
2954,3,4.666666667
2955,3,1.333333333
2956,2,0.5
2957,2,2
2958,5,0.8
2959,3,2
2960,5,1
2961,4,4
2962,1,1
2963,2,3
2964,4,0.75
2965,5,0.8
2966,8,1.125
2968,4,4
2969,1,1
2970,1,4
2971,1,6
2972,4,3.5
2973,4,0.5
2974,8,1.125
2975,4,4
2976,8,1.125
2977,8,0.625
2978,2,0.5
2979,1,1
2980,6,2
2982,6,2
2983,3,1.333333333
2984,2,0.5
2985,2,0.5
2986,6,2
2988,1,1
2992,3,1.333333333
2993,3,0.333333333
2996,2,1
2997,4,0.5
2998,3,1
3000,1,1
3001,1,1
3003,1,1
3004,1,1
3007,2,0.5
3008,4,1.75
3009,2,1
3011,2,3
3013,1,1
3015,2,1.5
3016,6,1.333333333
3017,7,0.571428571
3019,1,1
3022,1,1
3024,1,1
3026,1,1
3028,5,0.8
3029,1,1
3032,1,1
3033,2,1
3035,2,1
3036,2,0.5
3037,3,0.333333333
3038,7,1.285714286
3039,3,0.333333333
3040,1,1
3042,1,1
3043,7,1
3044,3,1.333333333
3045,1,1
3046,3,1.333333333
3048,1,1
3050,3,0.333333333
3051,1,1
3054,1,1
3055,1,1
3058,1,1
3059,1,1
3060,5,0.6
3061,3,1
3063,7,1.142857143
3064,1,1
3065,1,1
3067,1,1
3068,3,1.333333333
3071,1,1
3072,1,1
3074,4,0.5
3075,1,1
3076,3,0.333333333
3077,6,2
3078,7,0.571428571
3081,2,0.5
3082,1,1
3084,3,2.333333333
3085,4,1
3087,4,3
3088,3,1
3090,1,1
3091,5,1.8
3094,5,0.6
3095,2,1
3096,3,0.333333333
3097,6,1.5
3098,4,0.75
3099,1,1
3100,6,1.666666667
3101,3,3
3102,3,0.333333333
3103,7,0.571428571
3104,6,2
3105,5,2
3106,2,1
3108,7,1.571428571
3109,5,1.2
3110,1,1
3111,3,2.333333333
3113,1,1
3114,4,2
3115,1,1
3116,5,0.6
3117,1,1
3118,1,1
3119,3,0.333333333
3120,5,0.6
3121,1,1
3122,1,1
3123,5,2
3124,2,1
3126,1,1
3127,3,1.333333333
3129,2,0.5
3131,2,0.5
3134,1,1
3135,2,1
3136,4,2.25
3137,1,1
3138,3,1
3139,3,0.333333333
3140,3,1.333333333
3141,3,0.333333333
3143,2,0.5
3145,2,0.5
3147,2,0.5
3154,1,1
3155,3,2.666666667
3156,4,1.25
3157,4,0.75
3158,3,1.666666667
3159,3,0.666666667
3161,2,2
3162,2,3
3163,1,1
3164,1,1
3165,3,0.666666667
3166,1,1
3167,1,1
3168,3,1.333333333
3169,3,1.666666667
3170,1,1
3171,1,1
3172,3,0.666666667
3174,1,1
3175,1,1
3176,3,1.333333333
3177,2,6
3179,1,1
3180,2,1
3181,2,2.5
3182,1,1
3183,1,1
3184,3,1.666666667
3188,1,1
3190,2,0.5
3191,5,1.4
3193,3,4
3194,2,0.5
3195,3,1
3196,6,1.166666667
3198,1,1
3199,1,1
3200,1,1
3201,5,0.6
3202,4,0.75
3203,1,1
3204,1,1
3206,1,1
3207,1,1
3209,2,1
3210,1,1
3211,2,0.5
3213,2,1
3214,2,0.5
3215,1,1
3217,1,1
3218,2,0.5
3219,3,1.333333333
3220,2,1
3222,3,1
3223,6,1.166666667
3224,1,1
3225,3,0.666666667
3226,4,0.75
3227,1,1
3228,4,2.5
3229,1,1
3230,2,0.5
3231,2,1.5
3232,1,1
3233,1,1
3235,1,1
3236,1,1
3239,1,1
3240,3,0.666666667
3244,2,1
3245,1,1
3246,1,1
3247,3,1
3249,3,1
3252,2,0.5
3254,1,1
3255,5,1.2
3256,1,1
3257,1,1
3258,1,1
3259,3,1
3262,3,1
3265,2,0.5
3266,3,1.333333333
3270,4,0.5
3271,1,1
3272,1,1
3274,5,0.2
3276,3,0.666666667
3277,1,1
3279,2,0.5
3280,2,2.5
3281,3,0.666666667
3285,2,5.5
3286,4,1.25
3288,2,2.5
3290,3,0.333333333
3291,3,0.666666667
3293,2,7
3294,1,1
3296,2,2.5
3297,1,1
3299,1,1
3301,1,1
3302,1,1
3303,2,0.5
3306,4,0.75
3307,2,1.5
3308,3,3
3309,4,0.75
3310,4,1.25
3311,1,1
3313,3,0.666666667
3314,2,1
3315,4,0.75
3316,3,3
3317,3,1.333333333
3318,1,1
3319,3,2
3321,2,0.5
3323,2,2
3324,5,0.6
3325,1,1
3326,2,2
3328,1,1
3329,4,1
3330,3,0.666666667
3331,1,1
3333,1,1
3336,1,1
3339,1,1
3341,2,1.5
3342,1,1
3343,1,1
3344,3,0.333333333
3345,2,0.5
3346,4,1
3347,2,1
3348,6,1.833333333
3350,1,1
3352,1,1
3353,1,1
3354,2,1
3355,2,1
3356,2,4.5
3357,5,1.2
3358,3,0.333333333
3359,2,1.5
3361,2,3
3362,6,1.833333333
3363,1,1
3365,2,1.5
3366,6,1.833333333
3367,4,0.75
3369,4,1.25
3370,3,2.666666667
3371,3,4.333333333
3372,2,1
3373,2,3
3374,3,1.666666667
3375,2,1
3376,3,0.333333333
3377,5,0.6
3378,3,0.666666667
3379,1,1
3380,6,2.166666667
3381,2,1.5
3382,2,2.5
3383,3,1.333333333
3384,3,2.666666667
3385,2,1
3386,4,2
3387,4,0.75
3388,1,1
3389,1,7
3391,1,1
3392,1,1
3393,4,0.75
3394,3,2
3395,4,2.75
3396,3,1
3397,4,2.5
3398,1,1
3399,1,6
3400,4,1.5
3401,3,1.333333333
3402,2,5
3403,1,1
3405,1,1
3406,2,1
3407,1,1
3408,2,1
3409,2,3
3410,3,1
3411,1,1
3412,3,3.666666667
3413,2,0.5
3415,2,1.5
3416,3,0.333333333
3417,1,1
3418,3,1.666666667
3419,2,1
3420,2,7
3422,5,1.2
3423,2,1
3424,3,0.333333333
3425,3,3.666666667
3427,9,2.444444444
3428,3,2.666666667
3430,1,1
3431,5,1.8
3432,6,1.833333333
3434,1,1
3435,3,0.333333333
3436,1,1
3437,2,0.5
3438,5,0.6
3440,1,1
3441,1,1
3442,2,1.5
3443,3,0.333333333
3444,4,1
3445,1,1
3446,5,0.6
3447,1,1
3449,3,2
3453,2,4.5
3454,3,0.666666667
3455,2,0.5
3456,1,1
3457,2,0.5
3458,3,0.333333333
3459,1,1
3460,2,0.5
3462,2,0.5
3463,2,0.5
3464,4,0.75
3465,2,0.5
3466,3,0.666666667
3467,1,6
3468,4,1
3469,4,0.75
3470,3,0.666666667
3471,2,0.5
3473,1,1
3475,2,3.5
3476,4,0.5
3477,1,1
3478,3,0.666666667
3479,2,0.5
3480,1,1
3483,7,1.142857143
3484,1,1
3485,4,1
3486,1,1
3488,1,1
3489,1,1
3490,3,0.666666667
3491,2,1
3493,4,1.75
3494,5,0.8
3495,1,1
3496,1,1
3498,2,0.5
3499,2,1
3500,3,0.666666667
3502,1,1
3503,1,1
3504,1,1
3505,3,0.666666667
3506,1,1
3508,3,2
3509,1,1
3511,3,2.666666667
3512,1,1
3513,4,1.5
3514,2,3
3515,4,1
3516,2,2.5
3517,2,3
3518,5,1
3520,2,0.5
3521,2,0.5
3522,1,1
3523,3,1.333333333
3524,1,1
3525,1,1
3526,2,0.5
3527,2,0.5
3528,4,0.75
3531,3,2
3533,4,1
3534,4,2
3537,3,1
3538,2,1.5
3539,6,1
3540,3,0.333333333
3541,1,1
3542,1,1
3544,1,1
3545,1,1
3546,4,1
3547,4,1.5
3548,4,0.25
3549,1,1
3550,2,3
3552,1,1
3553,1,1
3554,3,6
3555,2,5
3556,2,0.5
3558,2,1
3559,5,1.6
3560,1,1
3561,3,5.333333333
3562,3,2.666666667
3563,4,1.5
3564,1,3
3565,4,0.5
3566,6,1
3567,4,1
3569,4,2
3570,5,1.8
3571,4,1
3572,3,1.333333333
3573,2,0.5
3574,3,1.666666667
3576,3,1.333333333
3578,2,1
3579,3,0.333333333
3581,3,2
3582,2,0.5
3585,4,1.5
3587,2,0.5
3589,2,1.5
3590,1,1
3591,1,1
3592,3,2
3593,4,0.5
3594,2,0.5
3595,13,2.846153846
3596,3,2
3597,2,2
3598,4,2
3599,1,1
3600,5,2.4
3601,2,3.5
3602,5,1.4
3603,2,2
3604,4,2.25
3605,5,1
3606,3,0.333333333
3607,5,0.4
3608,5,1.4
3609,2,4.5
3610,3,1.666666667
3611,5,1.2
3612,4,1.5
3614,2,2
3615,1,1
3616,2,3
3617,2,2
3618,1,6
3619,2,0.5
3620,4,2.5
3621,2,1
3622,4,3
3623,2,1.5
3624,6,1.166666667
3625,3,1.333333333
3626,3,1.666666667
3627,2,2.5
3628,3,1.666666667
3629,1,6
3630,1,1
3631,2,1.5
3632,2,3
3633,4,1.25
3634,6,1.5
3635,3,3.333333333
3636,2,2
3637,3,1.333333333
3638,1,1
3639,2,0.5
3640,4,1.75
3641,3,1.666666667
3642,5,0.6
3643,5,2.4
3644,4,0.5
3645,2,3
3646,1,1
3647,7,1.142857143
3648,4,2.25
3649,2,5.5
3650,4,1.5
3651,3,1
3652,1,1
3653,5,1
3654,4,0.5
3655,2,2
3656,2,0.5
3657,3,5.333333333
3658,5,0.8
3659,3,0.333333333
3660,13,2.846153846
3662,5,0.8
3663,1,1
3664,7,1.571428571
3665,1,1
3666,2,0.5
3667,2,2
3668,4,3
3669,1,1
3670,1,1
3671,2,0.5
3672,1,1
3673,1,1
3674,1,1
3678,3,1.333333333
3679,4,1.75
3680,6,1.833333333
3681,2,3.5
3682,4,1.25
3683,1,1
3685,1,1
3686,2,0.5
3687,4,1.5
3688,3,0.666666667
3689,1,1
3691,2,0.5
3692,2,1
3693,4,2
3694,2,1
3696,1,1
3697,1,1
3698,1,5
3699,3,2
3700,5,2
3701,4,1.5
3702,3,1.666666667
3703,1,1
3704,3,1.333333333
3705,1,1
3706,1,1
3707,2,1
3708,2,1
3709,3,2.333333333
3710,2,1.5
3711,7,0.571428571
3712,3,1.666666667
3713,2,1
3714,3,2
3715,1,1
3716,2,5
3719,5,1
3720,4,0.25
3721,4,0.5
3722,2,0.5
3724,3,1
3725,3,1
3727,1,1
3728,1,1
3730,1,1
3731,1,1
3732,3,1.333333333
3733,2,1.5
3734,1,1
3735,2,0.5
3738,1,1
3739,2,0.5
3740,1,1
3741,1,1
3742,1,1
3743,1,1
3744,4,0.5
3745,3,2
3746,1,2
3747,2,1
3748,3,1.333333333
3749,2,0.5
3750,5,0.8
3751,4,1
3752,5,1.4
3753,2,4
3754,1,1
3758,5,0.8
3759,1,1
3760,2,1
3762,1,1
3765,2,0.5
3766,3,1.333333333
3767,1,1
3768,1,1
3769,2,1.5
3770,2,1.5
3771,2,0.5
3772,3,0.333333333
3773,2,1
3774,5,0.8
3775,2,0.5
3776,1,1
3778,3,2.666666667
3779,1,1
3780,3,1
3781,2,4
3782,2,0.5
3783,1,1
3785,1,1
3786,2,2
3788,2,2
3789,13,2.846153846
3790,1,1
3791,2,0.5
3792,5,1.2
3793,3,1
3794,3,1.666666667
3795,7,1.142857143
3797,4,2.25
3798,5,1
3799,2,3.5
3800,4,6.5
3801,5,1.6
3802,3,1.666666667
3803,5,1.6
3804,2,3
3805,2,3.5
3806,1,1
3807,2,1
3808,4,3.5
3809,1,1
3810,4,1.5
3811,2,1
3812,5,1.6
3813,3,1
3814,6,1.5
3815,3,1.333333333
3816,3,1.333333333
3817,5,3
3818,3,1.333333333
3819,6,1
3820,6,1.333333333
3821,2,1.5
3822,3,2
3823,3,1
3824,1,1
3825,2,1.5
3826,4,1.5
3827,6,1.666666667
3828,2,1.5
3829,5,0.8
3830,2,2
3831,3,1
3832,6,1.166666667
3833,4,2.25
3834,2,2.5
3835,5,2
3836,2,0.5
3837,3,1
3838,1,3
3839,4,1.25
3840,5,2
3841,3,1.666666667
3842,13,2.846153846
3843,2,1.5
3844,6,1.833333333
3845,2,0.5
3846,3,0.666666667
3847,2,4
3848,2,0.5
3849,6,1.833333333
3850,7,1.142857143
3851,5,1.8
3852,2,2.5
3853,1,1
3854,1,13
3855,2,0.5
3856,1,1
3857,2,2
3858,2,1
3859,2,3
3860,2,1.5
3861,2,1.5
3862,5,2
3863,4,1.75
3864,2,0.5
3865,2,1
3866,3,0.666666667
3867,3,0.666666667
3868,3,0.333333333
3869,2,1.5
3870,2,0.5
3871,1,1
3872,1,1
3873,4,0.5
3874,6,1
3875,1,1
3876,1,1
3877,1,1
3878,1,1
3879,1,1
3880,1,1
3882,2,2
3883,5,0.6
3884,2,0.5
3886,3,1
3887,1,1
3888,5,0.8
3889,5,1.4
3890,1,1
3891,4,0.5
3892,1,1
3894,1,1
3895,2,1
3896,1,1
3898,2,1
3899,1,1
3900,4,0.75
3901,2,0.5
3903,2,0.5
3904,3,1
3905,7,1.428571429
3906,1,1
3907,4,0.5
3908,2,2.5
3909,3,0.666666667
3910,5,0.6
3911,6,0.833333333
3913,5,1
3914,3,0.333333333
3915,3,0.666666667
3916,5,1.2
3917,2,1
3918,4,0.75
3919,3,1.333333333
3920,3,1.666666667
3921,1,1
3922,2,2.5
3923,4,0.25
3924,4,0.5
3925,2,0.5
3926,1,1
3927,3,0.333333333
3928,1,1
3929,2,2
3930,3,1.666666667
3931,5,0.8
3932,2,0.5
3933,2,3.5
3934,5,0.8
3935,3,1
3936,2,0.5
3937,5,1
3938,5,2.2
3939,2,2
3940,2,0.5
3941,3,0.666666667
3942,9,0.777777778
3944,2,0.5
3945,5,0.6
3946,3,4
3947,1,1
3948,4,2
3949,2,1
3950,4,1.75
3951,1,3
3952,2,0.5
3953,4,0.25
3954,1,1
3955,3,1
3956,2,0.5
3957,3,0.333333333
3958,5,1.2
3959,2,0.5
3960,2,5
3961,3,0.333333333
3962,4,0.5
3963,1,1
3964,2,0.5
3965,2,0.5
3966,1,3
3967,1,1
3968,4,2
3969,1,1
3970,1,1
3971,3,2
3972,1,1
3973,3,0.333333333
3974,1,9
3975,3,0.333333333
3976,2,0.5
3977,2,0.5
3978,1,1
3980,2,0.5
3981,3,1.666666667
3982,3,0.666666667
3983,2,0.5
3984,2,0.5
3985,4,1
3986,1,1
3987,3,1.333333333
3988,1,1
3989,2,0.5
3992,2,0.5
3993,2,1.5
3994,1,5
3995,6,1.333333333
3996,2,0.5
3997,2,3
3998,4,0.75
3999,1,2
4000,5,1
4001,2,0.5
4002,2,2
4003,6,1
4004,3,1.666666667
4005,1,1
4006,4,1
4007,2,1
4008,3,0.333333333
4009,1,1
4010,1,1
4011,1,1
4012,4,1.5
4013,2,2
4014,2,2.5
4015,4,1
4016,1,1
4017,1,1
4018,4,1
4020,3,0.666666667
4021,1,1
4023,2,0.5
4024,2,1
4025,2,0.5
4026,2,0.5
4028,2,0.5
4029,1,1
4030,3,2.666666667
4031,2,0.5
4032,3,3
4033,2,0.5
4034,1,1
4035,1,1
4036,3,1.333333333
4038,2,9.5
4040,6,1.666666667
4041,4,0.75
4042,1,1
4043,5,1
4044,2,1
4045,1,1
4046,3,0.666666667
4047,2,0.5
4048,1,1
4049,2,0.5
4050,2,1.5
4053,5,1
4054,2,0.5
4055,2,2.5
4057,2,0.5
4058,2,0.5
4060,2,0.5
4061,1,1
4062,2,0.5
4063,3,1
4064,3,0.333333333
4065,1,1
4066,1,1
4067,2,1.5
4069,1,1
4070,1,1
4071,3,0.666666667
4072,6,2
4073,5,1
4074,2,2
4075,2,2
4076,3,4
4077,2,0.5
4078,1,1
4079,2,1
4080,3,0.333333333
4081,4,1
4082,1,1
4083,1,1
4084,2,2
4085,5,0.8
4086,4,0.75
4087,4,0.75
4089,4,1
4090,2,3.5
4091,4,0.5
4092,6,1
4093,1,1
4094,2,4
4095,5,0.6
4096,3,0.666666667
4097,3,1.333333333
4098,1,1
4099,1,1
